unix,s1_final_TEMP,minute,s2_final_TEMP,s3_final_TEMP,s4_final_TEMP,s5_final_TEMP,s6_final_TEMP,s7_final_TEMP,s8_final_TEMP,s9_final_TEMP,s10_final_TEMP,test_progress,avg_TEMP
1544033700,29.897833333333335,76,35.77775,32.59558333333333,32.35216666666667,33.147124999999996,33.04383333333333,29.722583333333333,33.668124999999996,34.617666666666665,30.971416666666666,0.4222222222222222,32.579408333333326
1544033760,29.94625,77,35.77575,32.467166666666664,32.35016666666667,33.220166666666664,32.90391666666667,29.891166666666667,33.55225,34.615,31.156583333333334,0.42777777777777776,32.58784166666667
1544033820,29.960583333333332,78,35.77641666666667,32.39633333333333,32.16925,33.28925,32.798500000000004,30.00658333333333,33.614583333333336,34.59070833333333,31.315416666666668,0.43333333333333335,32.5917625
1544033880,30.056333333333335,79,35.82308333333334,32.330333333333336,31.96741666666667,33.41025,32.806000000000004,30.00525,33.7245,34.505541666666666,31.161083333333334,0.4388888888888889,32.57897916666667
1544033940,30.14783333333333,80,35.844458333333336,32.2775,31.998416666666667,33.47,32.93366666666667,29.978333333333335,33.839416666666665,34.41508333333333,31.021166666666666,0.4444444444444444,32.59258749999999
1544034000,29.985833333333336,81,35.81220833333334,32.32116666666666,32.21058333333333,33.440333333333335,32.981541666666665,29.619416666666666,33.623916666666666,34.500750000000004,31.233583333333335,0.45,32.57293333333333
1544034060,29.846166666666665,82,35.76266666666667,32.40291666666666,32.3685,33.36241666666667,32.95829166666667,29.424416666666666,33.54029166666667,34.516083333333334,31.51516666666667,0.45555555555555555,32.569691666666664
1544034120,29.899833333333333,83,35.810833333333335,32.39991666666666,32.14966666666667,33.36083333333333,32.77016666666667,29.380499999999998,33.56645833333333,34.49308333333333,31.593416666666666,0.46111111111111114,32.54247083333333
1544034180,30.015333333333334,84,35.85333333333334,32.5435,32.06525,33.4565,32.7485,29.464666666666666,33.78216666666667,34.492,31.462083333333332,0.4666666666666667,32.58833333333334
1544034240,30.058666666666667,85,35.874125,32.78608333333333,32.17225,33.37766666666666,32.58891666666667,29.464583333333334,33.925,34.48158333333333,31.331166666666665,0.4722222222222222,32.606004166666665
1544034300,29.995749999999997,86,35.86654166666666,33.07154166666667,32.13166666666667,33.22895833333333,32.50183333333334,29.37675,34.009750000000004,34.46375,31.09691666666667,0.4777777777777778,32.57434583333334
1544034360,29.846666666666668,87,35.86229166666667,33.17904166666666,32.17066666666667,33.197874999999996,32.46591666666667,29.29158333333333,33.88066666666666,34.30083333333334,30.892999999999997,0.48333333333333334,32.508854166666666
1544034420,29.71075,88,35.86654166666666,33.22808333333333,32.268166666666666,33.223499999999994,32.470166666666664,29.37475,33.80266666666667,34.20995833333333,30.9255,0.4888888888888889,32.508008333333336
1544034480,29.65925,89,35.81908333333333,33.20395833333333,32.353833333333334,33.276125,32.43425,29.554083333333335,33.68183333333334,34.16670833333333,30.86675,0.49444444444444446,32.50158750000001
1544034540,29.729,90,35.80625,33.158625,32.30266666666667,33.19745833333333,32.5425,29.470916666666668,33.82295833333333,34.183,30.753833333333333,0.5,32.49672083333333
1544034600,29.760083333333334,91,35.83679166666666,33.15595833333334,32.00633333333333,33.23716666666667,32.51958333333333,29.424,33.69220833333333,34.27858333333334,30.67941666666667,0.5055555555555555,32.45901250000001
1544034660,29.775416666666665,92,35.878125,33.175125,31.95808333333333,33.41716666666667,32.279624999999996,29.682833333333335,33.78941666666667,34.20908333333333,30.597416666666668,0.5111111111111111,32.47622916666667
1544034720,29.806499999999996,93,35.860875,33.11241666666667,32.17554166666667,33.44641666666667,32.165791666666664,29.72575,33.815625,34.285999999999994,30.92025,0.5166666666666667,32.53151666666667
1544034780,29.756833333333336,94,35.83316666666667,32.99825,32.093125,33.39295833333333,32.25241666666667,29.749333333333333,33.77520833333333,34.3655,31.098000000000003,0.5222222222222223,32.53147916666667
1544034840,29.704166666666666,95,35.814708333333336,32.88316666666667,32.10916666666667,33.345,32.49066666666667,29.723166666666668,33.775999999999996,34.376666666666665,31.223333333333336,0.5277777777777778,32.54460416666667
