unix,s1_final_EDA,minute,s2_final_EDA,s3_final_EDA,s4_final_EDA,s5_final_EDA,s6_final_EDA,s7_final_EDA,s8_final_EDA,s9_final_EDA,s10_final_EDA,test_progress,avg_EDA
1544029200,0.14241452083333334,1,0.5412822333333334,0.94032905,2.355567166666667,1.1159475666666665,0.8105090333333334,0.3910263875,0.4045175541666667,0.1884944375,0.3922078375,0.005555555555555556,0.7282295787499999
1544029260,0.14612509583333333,2,0.4882392875,0.9441893041666667,2.400109420833333,1.0892865041666666,0.8505647583333332,0.47653500416666666,0.5200730583333333,0.2005656875,0.19651374583333334,0.011111111111111112,0.7312201866666665
1544029320,0.15047086666666667,3,0.42094383750000003,1.0093755958333335,2.746249908333333,1.3100003875000001,0.9419872416666667,0.7533477833333334,0.5447647250000001,0.17627379583333333,0.11530219166666668,0.016666666666666666,0.8168716333333332
1544029380,0.15454992916666666,4,0.37693024166666667,0.9373604375000001,2.4969501958333336,1.4589664458333333,0.9661089666666667,0.9559223375,0.4685643916666667,0.21943332499999998,0.127821125,0.022222222222222223,0.8162607395833333
1544029440,0.15600193750000002,5,0.3005041041666667,0.6153881875,2.0453671833333336,1.2459140875,1.132635925,1.3085446666666667,0.4853879041666667,0.23266312083333332,0.1285098375,0.027777777777777776,0.7650916954166668
1544029500,0.158452575,6,0.26712539166666666,0.45098089583333334,2.151801275,1.0325162291666667,1.0957455624999999,1.4308072416666666,0.7156614333333333,0.24000940833333334,0.11234451666666666,0.03333333333333333,0.7655444529166667
1544029560,0.16052396666666666,7,0.21948120416666667,0.461403025,1.8988665875,0.9590220791666667,0.9561911375,1.35072095,0.8272220833333334,0.22966267916666666,0.13532713333333335,0.03888888888888889,0.7198420845833332
1544029620,0.16153309166666666,8,0.19883589583333333,0.3919079833333334,1.6521138875,0.8567812333333333,0.6676020333333333,1.4781139458333332,0.7421452416666666,0.25044694166666664,0.12855785,0.044444444444444446,0.6528038104166667
1544029680,0.1630066375,9,0.1700807,0.29879231666666667,1.4367839458333334,0.8368839124999999,0.5727686541666667,1.3727465625000002,0.607678475,0.25687493333333333,0.12573910833333335,0.05,0.5841355245833333
1544029740,0.16174129583333335,10,0.13952087083333334,0.2940404583333333,1.2334555875,0.7541936083333333,0.5099195708333333,1.1645796291666666,0.5375083,0.2670081083333333,0.13206527083333333,0.05555555555555555,0.51940327
1544029800,0.16652495833333333,11,0.12690507083333333,0.23089908333333334,1.0529858083333334,0.745931475,0.5457430916666667,1.0845375,0.42141106666666667,0.27649504166666666,0.130148725,0.06111111111111111,0.47815818208333327
1544029860,0.16496600416666668,12,0.11560267916666667,0.1994565625,0.9356574541666667,0.7990960083333333,0.5469921875,0.9680735874999999,0.3350923708333333,0.27848646250000003,0.14080980416666666,0.06666666666666667,0.4484233120833333
1544029920,0.1642666125,13,0.12606690416666666,0.16046968749999999,0.9101903625,1.1050334166666667,0.4806364875,1.0111010625,0.29506062083333334,0.2765912583333333,0.16019405833333333,0.07222222222222222,0.4689610470833333
1544029980,0.169060925,14,0.171468825,0.13812512083333334,1.0072608458333334,0.7903758,0.4515235083333333,0.9055148125,0.32454683333333334,0.2948875291666667,0.1565371625,0.07777777777777778,0.44093013625
1544030040,0.16874592083333334,15,0.15527060833333334,0.12628279583333332,0.9569159208333333,0.7513701583333333,0.41110485,0.9018216375,0.26918662499999996,0.3037928125,0.14738690416666664,0.08333333333333333,0.4191878233333334
1544030100,0.17124457083333333,16,0.12371776666666667,0.12621344166666668,0.7907526125000001,0.7077485791666667,0.36326638333333333,0.9647588875,0.3156725625,0.30834685,0.17662073333333334,0.08888888888888889,0.40483423875
1544030160,0.17956246666666667,17,0.10058439166666666,0.1508399875,0.6630833625,0.5653395291666666,0.3253725375,0.9553175374999999,0.34071494166666666,0.31332809166666664,0.16992084583333333,0.09444444444444444,0.37640636916666664
1544030220,0.17924219583333334,18,0.08917517916666666,0.282684075,0.534357125,0.7325082125000001,0.28909615,0.9443236875000001,0.3397431875,0.3094573958333333,0.1829843375,0.1,0.38835715458333336
1544030280,0.18079579166666668,19,0.09246395833333333,0.25334509583333337,0.5070718708333334,0.629338725,0.25729824166666665,0.9987413125,0.34072559583333334,0.31969738333333336,0.18318711666666668,0.10555555555555556,0.37626650916666665
1544030340,0.1815112375,20,0.092084875,0.2381764375,0.481999975,0.6578238291666667,0.2272991,1.10316,0.27284950416666665,0.3222813875,0.16396312916666667,0.1111111111111111,0.37411494749999996
1544030400,0.17802492083333332,21,0.08690615416666667,0.2488922041666667,0.45746542916666666,0.5766652333333333,0.22081893749999998,0.9147257750000001,0.3467432166666667,0.28659101666666664,0.182306325,0.11666666666666667,0.34991392125000004
1544030460,0.17945039166666668,22,0.098865275,0.2508623916666667,0.42081313333333337,0.5114117333333333,0.19841040416666667,0.877378775,0.3550515833333333,0.2769916875,0.17982390833333334,0.12222222222222222,0.3349059283333333
1544030520,0.17970664166666667,23,0.09020023333333334,0.2436491875,0.39535508333333336,0.6326478333333333,0.20698840416666667,1.1595590416666668,0.49618576249999996,0.34612488333333336,0.16968069166666666,0.12777777777777777,0.39200977625
1544030580,0.17730947916666664,24,0.09354773333333334,0.20932336666666668,0.4055777916666667,0.5995567833333334,0.21407180416666666,0.9261837291666667,0.5067046458333333,0.3575073541666667,0.16321032083333334,0.13333333333333333,0.36529930083333334
1544030640,0.16923176666666667,25,0.09556585416666666,0.22343499166666667,0.4482516458333333,0.6546107458333333,0.19584812499999998,0.8581867375000001,0.49329176666666663,0.3636417208333333,0.15544807916666667,0.1388888888888889,0.36575114333333336
1544030700,0.1707480125,26,0.09417235833333333,0.21409130833333334,0.4395556708333333,1.0036837333333333,0.17623128333333332,1.0418730708333335,0.5117291041666667,0.37423945416666665,0.15488224166666667,0.14444444444444443,0.41812062375000003
1544030760,0.17340146666666667,27,0.09563522916666667,0.22306646666666669,0.45162540416666663,0.57590675,0.2020508,1.120850075,0.430280025,0.3563648875,0.140628275,0.15,0.37698093791666665
1544030820,0.17491772916666667,28,0.09939915833333333,0.22210007083333333,0.4266958,0.34064595833333333,0.23648561666666668,1.1626758083333333,0.4038274,0.39089141666666666,0.14245939999999999,0.15555555555555556,0.36000983583333335
1544030880,0.1707052375,29,0.09914822916666667,0.20874676666666667,0.4004958041666667,0.396014875,0.22152880833333333,0.8738389833333333,0.2900962291666667,0.3726484875,0.14724809166666666,0.16111111111111112,0.31804715124999994
1544030940,0.17489626249999998,30,0.09608904583333334,0.21622691249999998,0.39247244583333335,0.35892077916666665,0.19572535,0.8599034416666667,0.24094592083333335,0.4037154708333333,0.15411882083333334,0.16666666666666666,0.309301445
1544031000,0.17870294166666667,31,0.090397775,0.20417650416666666,0.445054025,0.3875179291666667,0.2039884375,0.8067331583333334,0.2726093708333333,0.36684513333333335,0.1521915875,0.17222222222222222,0.31082168625000006
1544031060,0.1772401375,32,0.09753587083333333,0.22332807083333334,0.48780799583333334,0.4469597375,0.18057633333333334,0.669382075,0.27731869583333335,0.39164424583333335,0.13705686250000002,0.17777777777777778,0.30888500250000006
1544031120,0.179583875,33,0.10086201666666667,0.22883287500000002,0.49031695833333333,0.6351726958333334,0.17432575,0.7761784708333334,0.28781630416666665,0.34906669166666665,0.13949119166666665,0.18333333333333332,0.3361646829166667
1544031180,0.17811568333333333,34,0.10115032083333333,0.18888160416666666,0.5566979166666666,0.5938301666666667,0.22723509583333332,0.8080300875,0.3392091333333333,0.37582520416666665,0.13932036666666664,0.18888888888888888,0.3508295579166666
1544031240,0.1719812875,35,0.10017862500000001,0.11354344583333333,0.5303857458333333,0.401496225,0.20406857916666665,0.8539812291666667,0.44779902083333334,0.37223211666666667,0.13570086666666667,0.19444444444444445,0.3331367141666667
1544031300,0.17951452083333336,36,0.09548572500000001,0.1439555125,0.4950145875,0.2647019708333333,0.16804822083333332,0.7247199458333333,0.3941047166666667,0.43642145,0.13317570833333334,0.2,0.30351423583333337
1544031360,0.1770745125,37,0.09424715833333333,0.1175799,0.42421889166666665,0.2743410208333333,0.17298053333333335,0.7523922125,0.4214858166666667,0.4132880958333333,0.13073598749999998,0.20555555555555555,0.2978344129166667
1544031420,0.1851736625,38,0.10149197916666666,0.107446075,0.36326691250000004,0.28883173749999996,0.16012145,0.7333611125,0.47467281666666666,0.4435966708333333,0.13940579583333335,0.2111111111111111,0.29973682125
1544031480,0.18583576666666668,39,0.09797902500000001,0.11976362916666666,0.3553289833333333,0.2732789208333333,0.18002661666666667,0.6509574458333333,0.5190976416666666,0.4880375125,0.1385196,0.21666666666666667,0.3008825141666666
1544031540,0.18598519583333334,40,0.0933661875,0.099917775,0.3336611,0.25412345833333333,0.16293447916666667,0.8612992333333334,0.40867097083333337,0.45367112499999995,0.144899125,0.2222222222222222,0.29985286499999997
1544031600,0.1857929875,41,0.09894534583333334,0.11304158333333333,0.3110910625,0.26225760833333334,0.17578295,0.8696237958333334,0.4070637666666667,0.49790912083333333,0.15214352083333335,0.22777777777777777,0.3073651741666667
1544031660,0.18214650833333332,42,0.09543235833333334,0.11821527916666667,0.3015142333333333,0.24513548333333332,0.16956434583333332,0.8356261791666667,0.7179307708333333,0.38916290416666666,0.15276817083333333,0.23333333333333334,0.3207496233333333
1544031720,0.19093970833333335,43,0.10051494583333334,0.1312536125,0.28491760416666667,0.3210421583333333,0.16233665833333333,0.5897510625,0.6728598416666666,0.3978329625,0.16356265416666668,0.2388888888888889,0.3015011208333333
1544031780,0.18664194583333332,44,0.1031737625,0.15483143333333332,0.29294634583333334,0.2993674416666667,0.14677127083333333,0.02411227916666667,0.6234853,0.4797729458333333,0.15671867916666665,0.24444444444444444,0.24678214041666663
1544031840,0.18656181666666666,45,0.10376635416666667,0.1338804625,0.3124896541666667,0.3284236083333333,0.1238343125,0.023893454166666668,0.7506889708333334,0.48096350833333334,0.15559225000000002,0.25,0.2600094391666667
